angle,t0_us,tf_us,delay_real_us,delay_ideal_us,jitter_us,delay_real_corr_us,jitter_corr_us
30,189249458,189251068,1610,1388.888888888889,221.1111111111111,1378.6608513700626,-10.22803751882634
30,189265479,189267085,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,189282168,189283772,1604,1388.888888888889,215.1111111111111,1372.6608513700626,-16.22803751882634
30,189298813,189300425,1612,1388.888888888889,223.1111111111111,1380.6608513700626,-8.22803751882634
30,189315530,189317132,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,189332181,189333793,1612,1388.888888888889,223.1111111111111,1380.6608513700626,-8.22803751882634
30,189348892,189350494,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,189365476,189367079,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,189382223,189383830,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,189398806,189400413,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,189415569,189417176,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,189432174,189433781,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,189448952,189450558,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,189465557,189467164,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,189482253,189483856,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,189498901,189500511,1610,1388.888888888889,221.1111111111111,1378.6608513700626,-10.22803751882634
30,189515616,189517218,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,189532254,189533864,1610,1388.888888888889,221.1111111111111,1378.6608513700626,-10.22803751882634
30,189548862,189550464,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,189566353,189567975,1622,1388.888888888889,233.1111111111111,1390.6608513700626,1.7719624811736594
30,189582223,189583830,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,189588261,189589838,1577,1388.888888888889,188.1111111111111,1345.6608513700626,-43.22803751882634
30,189599031,189600653,1622,1388.888888888889,233.1111111111111,1390.6608513700626,1.7719624811736594
30,189615609,189617219,1610,1388.888888888889,221.1111111111111,1378.6608513700626,-10.22803751882634
30,189632322,189633924,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,189649025,189650629,1604,1388.888888888889,215.1111111111111,1372.6608513700626,-16.22803751882634
30,189665653,189667259,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,189715699,189717305,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,189732355,189733963,1608,1388.888888888889,219.1111111111111,1376.6608513700626,-12.22803751882634
30,189748955,189750562,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,189765647,189767250,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,189782323,189783935,1612,1388.888888888889,223.1111111111111,1380.6608513700626,-8.22803751882634
30,189799027,189800630,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,189815685,189817295,1610,1388.888888888889,221.1111111111111,1378.6608513700626,-10.22803751882634
30,189832389,189833992,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,189849088,189850691,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,189855277,189856857,1580,1388.888888888889,191.1111111111111,1348.6608513700626,-40.22803751882634
30,189865837,189867463,1626,1388.888888888889,237.1111111111111,1394.6608513700626,5.771962481173659
30,189882431,189884038,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,189899067,189900673,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,189915795,189917401,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,189932393,189933997,1604,1388.888888888889,215.1111111111111,1372.6608513700626,-16.22803751882634
30,189949148,189950759,1611,1388.888888888889,222.1111111111111,1379.6608513700626,-9.22803751882634
30,189965753,189967356,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,189982402,189984013,1611,1388.888888888889,222.1111111111111,1379.6608513700626,-9.22803751882634
30,189999106,190000708,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,190015868,190017482,1614,1388.888888888889,225.1111111111111,1382.6608513700626,-6.228037518826341
30,190032481,190034084,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,190049174,190050777,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,190065827,190067433,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,190082434,190084040,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,190099196,190100802,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,190115810,190117416,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,190132524,190134127,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,190138812,190140443,1631,1388.888888888889,242.1111111111111,1399.6608513700626,10.77196248117366
30,190149211,190150837,1626,1388.888888888889,237.1111111111111,1394.6608513700626,5.771962481173659
30,190165808,190167415,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,190182585,190184192,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,190199185,190200792,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,190215895,190217497,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,190232552,190234162,1610,1388.888888888889,221.1111111111111,1378.6608513700626,-10.22803751882634
30,190265831,190267438,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,190282557,190284164,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,190299661,190301269,1608,1388.888888888889,219.1111111111111,1376.6608513700626,-12.22803751882634
30,190315896,190317502,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,190332592,190334191,1599,1388.888888888889,210.1111111111111,1367.6608513700626,-21.22803751882634
30,190349234,190350845,1611,1388.888888888889,222.1111111111111,1379.6608513700626,-9.22803751882634
30,190365950,190367552,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,190382622,190384233,1611,1388.888888888889,222.1111111111111,1379.6608513700626,-9.22803751882634
30,190399221,190400824,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,190415927,190417534,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,190422575,190424203,1628,1388.888888888889,239.1111111111111,1396.6608513700626,7.771962481173659
30,190432721,190434352,1631,1388.888888888889,242.1111111111111,1399.6608513700626,10.77196248117366
30,190449326,190450928,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,190465988,190467599,1611,1388.888888888889,222.1111111111111,1379.6608513700626,-9.22803751882634
30,190482585,190484188,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,190499276,190500883,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,190516037,190517643,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,190532652,190534258,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,190549304,190550910,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,190566018,190567624,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,190583378,190584992,1614,1388.888888888889,225.1111111111111,1382.6608513700626,-6.228037518826341
30,190599398,190601005,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,190615979,190617581,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,190632646,190634257,1611,1388.888888888889,222.1111111111111,1379.6608513700626,-9.22803751882634
30,190649372,190650975,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,190666013,190667624,1611,1388.888888888889,222.1111111111111,1379.6608513700626,-9.22803751882634
30,190682729,190684332,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,190699428,190701034,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,190716071,190717677,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,190732663,190734270,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,190749427,190751034,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,190766029,190767636,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,190782786,190784394,1608,1388.888888888889,219.1111111111111,1376.6608513700626,-12.22803751882634
30,190799394,190801001,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,190816106,190817710,1604,1388.888888888889,215.1111111111111,1372.6608513700626,-16.22803751882634
30,190832739,190834349,1610,1388.888888888889,221.1111111111111,1378.6608513700626,-10.22803751882634
30,190849464,190851066,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,190866122,190867734,1612,1388.888888888889,223.1111111111111,1380.6608513700626,-8.22803751882634
30,190882831,190884433,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,190899412,190901014,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,190905450,190907081,1631,1388.888888888889,242.1111111111111,1399.6608513700626,10.77196248117366
30,190916177,190917803,1626,1388.888888888889,237.1111111111111,1394.6608513700626,5.771962481173659
30,190932776,190934383,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,190949429,190951036,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,190966142,190967748,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,190982844,190984447,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,190999499,191001109,1610,1388.888888888889,221.1111111111111,1378.6608513700626,-10.22803751882634
30,191016219,191017821,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,191032850,191034462,1612,1388.888888888889,223.1111111111111,1380.6608513700626,-8.22803751882634
30,191049466,191051070,1604,1388.888888888889,215.1111111111111,1372.6608513700626,-16.22803751882634
30,191066218,191067828,1610,1388.888888888889,221.1111111111111,1378.6608513700626,-10.22803751882634
30,191082836,191084439,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,191099521,191101128,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,191116178,191117785,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,191132895,191134503,1608,1388.888888888889,219.1111111111111,1376.6608513700626,-12.22803751882634
30,191149538,191151144,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,191166254,191167861,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,191182837,191184440,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,191189014,191190646,1632,1388.888888888889,243.1111111111111,1400.6608513700626,11.77196248117366
30,191199662,191201288,1626,1388.888888888889,237.1111111111111,1394.6608513700626,5.771962481173659
30,191216268,191217875,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,191232907,191234515,1608,1388.888888888889,219.1111111111111,1376.6608513700626,-12.22803751882634
30,191249637,191251244,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,191266214,191267816,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,191282977,191284587,1610,1388.888888888889,221.1111111111111,1378.6608513700626,-10.22803751882634
30,191299591,191301194,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,191316238,191317848,1610,1388.888888888889,221.1111111111111,1378.6608513700626,-10.22803751882634
30,191332973,191334576,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,191349858,191351471,1613,1388.888888888889,224.1111111111111,1381.6608513700626,-7.228037518826341
30,191366345,191367947,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,191382915,191384518,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,191399676,191401282,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,191416285,191417892,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,191449697,191451299,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,191466283,191467890,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,191472835,191474464,1629,1388.888888888889,240.1111111111111,1397.6608513700626,8.77196248117366
30,191483109,191484740,1631,1388.888888888889,242.1111111111111,1399.6608513700626,10.77196248117366
30,191499710,191501312,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,191516361,191517972,1611,1388.888888888889,222.1111111111111,1379.6608513700626,-9.22803751882634
30,191533079,191534684,1605,1388.888888888889,216.1111111111111,1373.6608513700626,-15.22803751882634
30,191549632,191551238,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,191566378,191567985,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,191582999,191584607,1608,1388.888888888889,219.1111111111111,1376.6608513700626,-12.22803751882634
30,191599749,191601355,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,191616355,191617961,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,191633601,191635211,1610,1388.888888888889,221.1111111111111,1378.6608513700626,-10.22803751882634
30,191649742,191651348,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,191666442,191668044,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,191683105,191684717,1612,1388.888888888889,223.1111111111111,1380.6608513700626,-8.22803751882634
30,191699692,191701294,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,191716453,191718064,1611,1388.888888888889,222.1111111111111,1379.6608513700626,-9.22803751882634
30,191733049,191734652,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,191749748,191751354,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,191766405,191768012,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,191783115,191784723,1608,1388.888888888889,219.1111111111111,1376.6608513700626,-12.22803751882634
30,191799744,191801350,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,191816477,191818085,1608,1388.888888888889,219.1111111111111,1376.6608513700626,-12.22803751882634
30,191833109,191834716,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,191849815,191851421,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,191866507,191868106,1599,1388.888888888889,210.1111111111111,1367.6608513700626,-21.22803751882634
30,191883165,191884777,1612,1388.888888888889,223.1111111111111,1380.6608513700626,-8.22803751882634
30,191899767,191901369,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,191916549,191918161,1612,1388.888888888889,223.1111111111111,1380.6608513700626,-8.22803751882634
30,191933143,191934747,1604,1388.888888888889,215.1111111111111,1372.6608513700626,-16.22803751882634
30,191950624,191952236,1612,1388.888888888889,223.1111111111111,1380.6608513700626,-8.22803751882634
30,191966503,191968109,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,191983202,191984804,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,191999868,192001479,1611,1388.888888888889,222.1111111111111,1379.6608513700626,-9.22803751882634
30,192016581,192018183,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,192033219,192034829,1610,1388.888888888889,221.1111111111111,1378.6608513700626,-10.22803751882634
30,192066549,192068151,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,192083182,192084792,1610,1388.888888888889,221.1111111111111,1378.6608513700626,-10.22803751882634
30,192099905,192101508,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,192116555,192118166,1611,1388.888888888889,222.1111111111111,1379.6608513700626,-9.22803751882634
30,192133280,192134882,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,192149939,192151550,1611,1388.888888888889,222.1111111111111,1379.6608513700626,-9.22803751882634
30,192166534,192168137,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,192183236,192184839,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,192199995,192201601,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,192216606,192218213,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,192233231,192234838,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,192249954,192251560,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,192267325,192268934,1609,1388.888888888889,220.1111111111111,1377.6608513700626,-11.22803751882634
30,192283328,192284934,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,192299906,192301509,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,192316675,192318286,1611,1388.888888888889,222.1111111111111,1379.6608513700626,-9.22803751882634
30,192333262,192334865,1603,1388.888888888889,214.1111111111111,1371.6608513700626,-17.22803751882634
30,192349929,192351539,1610,1388.888888888889,221.1111111111111,1378.6608513700626,-10.22803751882634
30,192366659,192368261,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,192383365,192384974,1609,1388.888888888889,220.1111111111111,1377.6608513700626,-11.22803751882634
30,192399997,192401603,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,192416605,192418211,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,192433372,192434982,1610,1388.888888888889,221.1111111111111,1378.6608513700626,-10.22803751882634
30,192449972,192451578,1606,1388.888888888889,217.1111111111111,1374.6608513700626,-14.22803751882634
30,192466738,192468345,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,192483349,192484956,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
30,192500031,192501633,1602,1388.888888888889,213.1111111111111,1370.6608513700626,-18.22803751882634
30,192516678,192518288,1610,1388.888888888889,221.1111111111111,1378.6608513700626,-10.22803751882634
30,192533408,192535015,1607,1388.888888888889,218.1111111111111,1375.6608513700626,-13.22803751882634
60,193550483,193553509,3026,2777.777777777778,248.22222222222217,2794.6608513700626,16.883073592284745
60,193567157,193570172,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,193583816,193586831,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,193600460,193603475,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,193617188,193620208,3020,2777.777777777778,242.22222222222217,2788.6608513700626,10.883073592284745
60,193633885,193636900,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,193650537,193653552,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,193667197,193670212,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,193683864,193686890,3026,2777.777777777778,248.22222222222217,2794.6608513700626,16.883073592284745
60,193700537,193703552,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,193717200,193720215,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,193733827,193736847,3020,2777.777777777778,242.22222222222217,2788.6608513700626,10.883073592284745
60,193750510,193753525,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,193767168,193770183,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,193783839,193786854,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,193800614,193803629,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,193817283,193820309,3026,2777.777777777778,248.22222222222217,2794.6608513700626,16.883073592284745
60,193834723,193837745,3022,2777.777777777778,244.22222222222217,2790.6608513700626,12.883073592284745
60,193850621,193853641,3020,2777.777777777778,242.22222222222217,2788.6608513700626,10.883073592284745
60,193867301,193870308,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,193883956,193886964,3008,2777.777777777778,230.22222222222217,2776.6608513700626,-1.1169264077152548
60,193900611,193903618,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,193917278,193920285,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,193933991,193937002,3011,2777.777777777778,233.22222222222217,2779.6608513700626,1.8830735922847452
60,193967286,193970294,3008,2777.777777777778,230.22222222222217,2776.6608513700626,-1.1169264077152548
60,193983979,193986986,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,194000642,194003649,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,194017314,194020321,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,194033925,194036939,3014,2777.777777777778,236.22222222222217,2782.6608513700626,4.883073592284745
60,194050624,194053637,3013,2777.777777777778,235.22222222222217,2781.6608513700626,3.8830735922847452
60,194067290,194070297,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,194083953,194086960,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,194100637,194103645,3008,2777.777777777778,230.22222222222217,2776.6608513700626,-1.1169264077152548
60,194117300,194120307,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,194133976,194136983,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,194150706,194153718,3012,2777.777777777778,234.22222222222217,2780.6608513700626,2.8830735922847452
60,194167392,194170399,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,194184045,194187052,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,194200693,194203701,3008,2777.777777777778,230.22222222222217,2776.6608513700626,-1.1169264077152548
60,194217353,194220360,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,194234033,194237040,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,194251578,194254591,3013,2777.777777777778,235.22222222222217,2781.6608513700626,3.8830735922847452
60,194267334,194270357,3023,2777.777777777778,245.22222222222217,2791.6608513700626,13.883073592284745
60,194284012,194287027,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,194300675,194303691,3016,2777.777777777778,238.22222222222217,2784.6608513700626,6.883073592284745
60,194317334,194320349,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,194334112,194337127,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,194350752,194353771,3019,2777.777777777778,241.22222222222217,2787.6608513700626,9.883073592284745
60,194367421,194370436,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,194384074,194387089,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,194400736,194403751,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,194417406,194420421,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,194434063,194437078,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,194450794,194453815,3021,2777.777777777778,243.22222222222217,2789.6608513700626,11.883073592284745
60,194467476,194470491,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,194484152,194487167,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,194500795,194503810,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,194517452,194520467,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,194534126,194537141,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,194550784,194553800,3016,2777.777777777778,238.22222222222217,2784.6608513700626,6.883073592284745
60,194567519,194570538,3019,2777.777777777778,241.22222222222217,2787.6608513700626,9.883073592284745
60,194584096,194587111,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,194600746,194603762,3016,2777.777777777778,238.22222222222217,2784.6608513700626,6.883073592284745
60,194617543,194620558,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,194634195,194637210,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,194650850,194653866,3016,2777.777777777778,238.22222222222217,2784.6608513700626,6.883073592284745
60,194668168,194671189,3021,2777.777777777778,243.22222222222217,2789.6608513700626,11.883073592284745
60,194684181,194687196,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,194700845,194703853,3008,2777.777777777778,230.22222222222217,2776.6608513700626,-1.1169264077152548
60,194717504,194720512,3008,2777.777777777778,230.22222222222217,2776.6608513700626,-1.1169264077152548
60,194734168,194737175,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,194750833,194753840,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,194767494,194770505,3011,2777.777777777778,233.22222222222217,2779.6608513700626,1.8830735922847452
60,194784171,194787178,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,194800830,194803837,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,194817488,194820496,3008,2777.777777777778,230.22222222222217,2776.6608513700626,-1.1169264077152548
60,194834159,194837166,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,194850920,194853928,3008,2777.777777777778,230.22222222222217,2776.6608513700626,-1.1169264077152548
60,194867530,194870552,3022,2777.777777777778,244.22222222222217,2790.6608513700626,12.883073592284745
60,194884242,194887250,3008,2777.777777777778,230.22222222222217,2776.6608513700626,-1.1169264077152548
60,194900900,194903907,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,194917565,194920572,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,194934223,194937230,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,194950874,194953881,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,194967538,194970545,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,194984281,194987293,3012,2777.777777777778,234.22222222222217,2780.6608513700626,2.8830735922847452
60,195000979,195003998,3019,2777.777777777778,241.22222222222217,2787.6608513700626,9.883073592284745
60,195017648,195020655,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,195034312,195037319,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,195050963,195053971,3008,2777.777777777778,230.22222222222217,2776.6608513700626,-1.1169264077152548
60,195067624,195070631,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,195084963,195087976,3013,2777.777777777778,235.22222222222217,2781.6608513700626,3.8830735922847452
60,195100926,195103937,3011,2777.777777777778,233.22222222222217,2779.6608513700626,1.8830735922847452
60,195117601,195120608,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,195134290,195137308,3018,2777.777777777778,240.22222222222217,2786.6608513700626,8.883073592284745
60,195150958,195153966,3008,2777.777777777778,230.22222222222217,2776.6608513700626,-1.1169264077152548
60,195167622,195170629,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
