t0,tf,angulo,delay_real,delay_ideal,jitter
11185683,11190124,90,4441,4166.666666666667,274.33333333333303
11194877,11199283,90,4406,4166.666666666667,239.33333333333303
11202357,11206762,90,4405,4166.666666666667,238.33333333333303
11211544,11215949,90,4405,4166.666666666667,238.33333333333303
11219026,11223431,90,4405,4166.666666666667,238.33333333333303
11228225,11232631,90,4406,4166.666666666667,239.33333333333303
11235710,11240115,90,4405,4166.666666666667,238.33333333333303
11244897,11249303,90,4406,4166.666666666667,239.33333333333303
11252382,11256789,90,4407,4166.666666666667,240.33333333333303
11261573,11265978,90,4405,4166.666666666667,238.33333333333303
11269055,11273461,90,4406,4166.666666666667,239.33333333333303
11278259,11282665,90,4406,4166.666666666667,239.33333333333303
11294918,11299324,90,4406,4166.666666666667,239.33333333333303
11302409,11306815,90,4406,4166.666666666667,239.33333333333303
11311594,11316027,90,4433,4166.666666666667,266.33333333333303
11319085,11323491,90,4406,4166.666666666667,239.33333333333303
11328264,11332669,90,4405,4166.666666666667,238.33333333333303
11335760,11340165,90,4405,4166.666666666667,238.33333333333303
11344940,11349346,90,4406,4166.666666666667,239.33333333333303
11352434,11356841,90,4407,4166.666666666667,240.33333333333303
11361619,11366052,90,4433,4166.666666666667,266.33333333333303
11369105,11373511,90,4406,4166.666666666667,239.33333333333303
11378306,11382712,90,4406,4166.666666666667,239.33333333333303
11385783,11390188,90,4405,4166.666666666667,238.33333333333303
11394969,11399383,90,4414,4166.666666666667,247.33333333333303
11402459,11406864,90,4405,4166.666666666667,238.33333333333303
11411646,11416078,90,4432,4166.666666666667,265.33333333333303
11419133,11423539,90,4406,4166.666666666667,239.33333333333303
11428323,11432755,90,4432,4166.666666666667,265.33333333333303
11435817,11440223,90,4406,4166.666666666667,239.33333333333303
11444998,11449404,90,4406,4166.666666666667,239.33333333333303
11461682,11466089,90,4407,4166.666666666667,240.33333333333303
11469157,11473562,90,4405,4166.666666666667,238.33333333333303
11478357,11482763,90,4406,4166.666666666667,239.33333333333303
11485829,11490235,90,4406,4166.666666666667,239.33333333333303
11495031,11499437,90,4406,4166.666666666667,239.33333333333303
11502508,11506940,90,4432,4166.666666666667,265.33333333333303
11511702,11516108,90,4406,4166.666666666667,239.33333333333303
11519183,11523588,90,4405,4166.666666666667,238.33333333333303
11528381,11532787,90,4406,4166.666666666667,239.33333333333303
